Customer_ID,Product_ID,Product_Name,Rating
CUST0048,P004,Senior Checking,4
CUST0048,P005,Business Checking,5
CUST0048,P008,Youth Savings,3
CUST0048,P010,Basic Rewards Card,5
CUST0048,P011,Cashback Card,4
CUST0048,P012,Travel Rewards Card,5
CUST0048,P014,Student Credit Card,5
CUST0048,P015,Secured Credit Card,4
CUST0048,P016,Business Credit Card,4
CUST0048,P018,Personal Loan - Secured,2
CUST0048,P022,Auto Refinance Loan,2
CUST0048,P023,30-Year Fixed Mortgage,4
CUST0048,P024,15-Year Fixed Mortgage,4
CUST0048,P025,ARM Mortgage,4
CUST0048,P026,Jumbo Mortgage,4
CUST0048,P027,FHA Mortgage,5
CUST0048,P028,Home Equity Loan,4
CUST0048,P030,CD 3-Month,3
CUST0048,P036,Robo-Advisor Portfolio,4
CUST0048,P037,Brokerage Account,4
CUST0048,P040,Life Insurance,4
CUST0049,P001,Basic Checking,3
CUST0049,P003,Premium Checking,3
CUST0049,P004,Senior Checking,4
CUST0049,P007,High-Yield Savings,4
CUST0049,P008,Youth Savings,4
CUST0049,P010,Basic Rewards Card,2
CUST0049,P014,Student Credit Card,2
CUST0049,P015,Secured Credit Card,3
CUST0049,P017,Personal Loan - Unsecured,1
CUST0049,P023,30-Year Fixed Mortgage,2
CUST0049,P035,IRA CD,4
CUST0049,P038,Retirement IRA,3
CUST0049,P039,529 College Savings,3
CUST0049,P041,Auto Insurance,3
CUST0050,P002,Student Checking,4
CUST0050,P005,Business Checking,4
CUST0050,P007,High-Yield Savings,3
CUST0050,P009,Holiday Club Savings,4
CUST0050,P011,Cashback Card,4
CUST0050,P014,Student Credit Card,3
CUST0050,P017,Personal Loan - Unsecured,2
CUST0050,P018,Personal Loan - Secured,2
CUST0050,P020,New Auto Loan,3
CUST0050,P022,Auto Refinance Loan,3
CUST0050,P031,CD 6-Month,3
CUST0050,P036,Robo-Advisor Portfolio,4
CUST0050,P037,Brokerage Account,3
CUST0050,P039,529 College Savings,3
CUST0050,P041,Auto Insurance,3
CUST0051,P005,Business Checking,4
CUST0051,P007,High-Yield Savings,5
CUST0051,P009,Holiday Club Savings,4
CUST0051,P010,Basic Rewards Card,2
CUST0051,P011,Cashback Card,3
CUST0051,P014,Student Credit Card,2
CUST0051,P021,Used Auto Loan,1
CUST0051,P023,30-Year Fixed Mortgage,2
CUST0051,P024,15-Year Fixed Mortgage,3
CUST0051,P025,ARM Mortgage,3
CUST0051,P027,FHA Mortgage,2
CUST0051,P029,HELOC,3
CUST0051,P031,CD 6-Month,4
CUST0051,P032,CD 12-Month,4
CUST0051,P033,CD 24-Month,4
CUST0051,P037,Brokerage Account,3
CUST0051,P038,Retirement IRA,4
CUST0051,P041,Auto Insurance,4
CUST0052,P004,Senior Checking,3
CUST0052,P005,Business Checking,4
CUST0052,P010,Basic Rewards Card,3
CUST0052,P013,Premium Travel Card,4
CUST0052,P016,Business Credit Card,2
CUST0052,P020,New Auto Loan,2
CUST0052,P021,Used Auto Loan,3
CUST0052,P025,ARM Mortgage,3
CUST0052,P026,Jumbo Mortgage,3
CUST0052,P027,FHA Mortgage,3
CUST0052,P030,CD 3-Month,4
CUST0052,P034,CD 60-Month,2
CUST0052,P036,Robo-Advisor Portfolio,3
CUST0052,P039,529 College Savings,2
CUST0053,P001,Basic Checking,3
CUST0053,P003,Premium Checking,4
CUST0053,P004,Senior Checking,3
CUST0053,P007,High-Yield Savings,4
CUST0053,P008,Youth Savings,3
CUST0053,P010,Basic Rewards Card,3
CUST0053,P027,FHA Mortgage,3
CUST0053,P028,Home Equity Loan,2
CUST0053,P033,CD 24-Month,4
CUST0053,P034,CD 60-Month,5
CUST0053,P038,Retirement IRA,3
CUST0054,P003,Premium Checking,5
CUST0054,P004,Senior Checking,4
CUST0054,P005,Business Checking,5
CUST0054,P006,Basic Savings,3
CUST0054,P007,High-Yield Savings,4
CUST0054,P010,Basic Rewards Card,4
CUST0054,P011,Cashback Card,4
CUST0054,P012,Travel Rewards Card,4
CUST0054,P014,Student Credit Card,4
CUST0054,P022,Auto Refinance Loan,3
CUST0054,P025,ARM Mortgage,1
CUST0054,P030,CD 3-Month,2
CUST0054,P031,CD 6-Month,2
CUST0054,P034,CD 60-Month,2
CUST0054,P038,Retirement IRA,2
CUST0054,P041,Auto Insurance,2
CUST0055,P006,Basic Savings,5
CUST0055,P008,Youth Savings,4
CUST0055,P009,Holiday Club Savings,5
CUST0055,P013,Premium Travel Card,3
CUST0055,P014,Student Credit Card,2
CUST0055,P024,15-Year Fixed Mortgage,2
CUST0055,P026,Jumbo Mortgage,2
CUST0055,P031,CD 6-Month,4
CUST0055,P032,CD 12-Month,5
CUST0055,P033,CD 24-Month,5
CUST0055,P034,CD 60-Month,5
CUST0055,P038,Retirement IRA,3
CUST0056,P001,Basic Checking,3
CUST0056,P002,Student Checking,4
CUST0056,P003,Premium Checking,5
CUST0056,P007,High-Yield Savings,4
CUST0056,P008,Youth Savings,3
CUST0056,P010,Basic Rewards Card,4
CUST0056,P011,Cashback Card,4
CUST0056,P012,Travel Rewards Card,5
CUST0056,P015,Secured Credit Card,5
CUST0056,P016,Business Credit Card,4
CUST0056,P018,Personal Loan - Secured,3
CUST0056,P019,Debt Consolidation Loan,1
CUST0056,P023,30-Year Fixed Mortgage,4
CUST0056,P026,Jumbo Mortgage,4
CUST0056,P027,FHA Mortgage,3
CUST0056,P028,Home Equity Loan,4
CUST0056,P029,HELOC,5
CUST0056,P031,CD 6-Month,3
CUST0056,P032,CD 12-Month,3
CUST0056,P033,CD 24-Month,3
CUST0056,P034,CD 60-Month,3
CUST0056,P037,Brokerage Account,4
CUST0056,P038,Retirement IRA,5
CUST0056,P040,Life Insurance,5
CUST0056,P041,Auto Insurance,4
CUST0057,P001,Basic Checking,5
CUST0057,P003,Premium Checking,3
CUST0057,P007,High-Yield Savings,3
CUST0057,P008,Youth Savings,3
CUST0057,P009,Holiday Club Savings,3
CUST0057,P010,Basic Rewards Card,3
CUST0057,P012,Travel Rewards Card,3
CUST0057,P015,Secured Credit Card,3
CUST0057,P016,Business Credit Card,3
CUST0057,P017,Personal Loan - Unsecured,1
CUST0057,P020,New Auto Loan,3
CUST0057,P021,Used Auto Loan,2
CUST0057,P025,ARM Mortgage,3
CUST0057,P027,FHA Mortgage,4
CUST0057,P028,Home Equity Loan,3
CUST0057,P032,CD 12-Month,3
CUST0057,P035,IRA CD,3
CUST0057,P041,Auto Insurance,2
CUST0058,P001,Basic Checking,4
CUST0058,P003,Premium Checking,4
CUST0058,P006,Basic Savings,3
CUST0058,P007,High-Yield Savings,3
CUST0058,P012,Travel Rewards Card,4
CUST0058,P021,Used Auto Loan,2
CUST0058,P027,FHA Mortgage,1
CUST0058,P029,HELOC,1
CUST0058,P031,CD 6-Month,2
CUST0058,P033,CD 24-Month,2
CUST0058,P035,IRA CD,2
CUST0058,P039,529 College Savings,3
CUST0059,P002,Student Checking,4
CUST0059,P003,Premium Checking,5
CUST0059,P004,Senior Checking,4
CUST0059,P006,Basic Savings,5
CUST0059,P007,High-Yield Savings,4
CUST0059,P008,Youth Savings,4
CUST0059,P010,Basic Rewards Card,4
CUST0059,P012,Travel Rewards Card,4
CUST0059,P014,Student Credit Card,5
CUST0059,P020,New Auto Loan,3
CUST0059,P030,CD 3-Month,2
CUST0059,P031,CD 6-Month,3
CUST0059,P038,Retirement IRA,3
CUST0059,P041,Auto Insurance,2
CUST0060,P001,Basic Checking,5
CUST0060,P002,Student Checking,4
CUST0060,P007,High-Yield Savings,3
CUST0060,P008,Youth Savings,5
CUST0060,P010,Basic Rewards Card,4
CUST0060,P012,Travel Rewards Card,4
CUST0060,P014,Student Credit Card,4
CUST0060,P015,Secured Credit Card,3
CUST0060,P016,Business Credit Card,4
CUST0060,P017,Personal Loan - Unsecured,3
CUST0060,P018,Personal Loan - Secured,2
CUST0060,P019,Debt Consolidation Loan,3
CUST0060,P023,30-Year Fixed Mortgage,1
CUST0060,P025,ARM Mortgage,1
CUST0061,P003,Premium Checking,4
CUST0061,P014,Student Credit Card,4
CUST0061,P015,Secured Credit Card,4
CUST0061,P021,Used Auto Loan,2
CUST0061,P027,FHA Mortgage,4
CUST0061,P028,Home Equity Loan,5
CUST0061,P031,CD 6-Month,3
CUST0061,P034,CD 60-Month,3
CUST0061,P037,Brokerage Account,4
CUST0061,P038,Retirement IRA,5
CUST0061,P039,529 College Savings,4
CUST0062,P002,Student Checking,3
CUST0062,P005,Business Checking,3
CUST0062,P006,Basic Savings,4
CUST0062,P007,High-Yield Savings,3
CUST0062,P009,Holiday Club Savings,3
CUST0062,P014,Student Credit Card,4
CUST0062,P016,Business Credit Card,4
CUST0062,P018,Personal Loan - Secured,3
CUST0062,P019,Debt Consolidation Loan,2
CUST0062,P020,New Auto Loan,3
CUST0062,P021,Used Auto Loan,2
CUST0062,P022,Auto Refinance Loan,3
CUST0062,P027,FHA Mortgage,3
CUST0062,P032,CD 12-Month,2
CUST0062,P033,CD 24-Month,3
CUST0062,P034,CD 60-Month,3
CUST0062,P035,IRA CD,3
CUST0062,P036,Robo-Advisor Portfolio,2
CUST0062,P037,Brokerage Account,2
CUST0063,P003,Premium Checking,4
CUST0063,P004,Senior Checking,2
CUST0063,P005,Business Checking,3
CUST0063,P007,High-Yield Savings,4
CUST0063,P008,Youth Savings,4
CUST0063,P014,Student Credit Card,3
CUST0063,P016,Business Credit Card,2
CUST0063,P027,FHA Mortgage,3
CUST0063,P030,CD 3-Month,4
CUST0063,P032,CD 12-Month,5
CUST0063,P035,IRA CD,4
CUST0063,P037,Brokerage Account,4
CUST0064,P002,Student Checking,3
CUST0064,P003,Premium Checking,3
CUST0064,P004,Senior Checking,3
CUST0064,P007,High-Yield Savings,5
CUST0064,P009,Holiday Club Savings,4
CUST0064,P012,Travel Rewards Card,2
CUST0064,P013,Premium Travel Card,3
CUST0064,P014,Student Credit Card,2
CUST0064,P019,Debt Consolidation Loan,2
CUST0064,P023,30-Year Fixed Mortgage,2
CUST0064,P028,Home Equity Loan,1
CUST0064,P029,HELOC,2
CUST0064,P030,CD 3-Month,5
CUST0064,P032,CD 12-Month,5
CUST0064,P033,CD 24-Month,4
CUST0064,P035,IRA CD,5
CUST0064,P037,Brokerage Account,3
CUST0064,P038,Retirement IRA,3
CUST0064,P041,Auto Insurance,3
CUST0065,P002,Student Checking,4
CUST0065,P004,Senior Checking,4
CUST0065,P005,Business Checking,4
CUST0065,P007,High-Yield Savings,4
CUST0065,P008,Youth Savings,4
CUST0065,P012,Travel Rewards Card,5
CUST0065,P013,Premium Travel Card,4
CUST0065,P015,Secured Credit Card,4
CUST0065,P017,Personal Loan - Unsecured,2
CUST0065,P036,Robo-Advisor Portfolio,2
CUST0066,P003,Premium Checking,4
CUST0066,P004,Senior Checking,4
CUST0066,P005,Business Checking,5
CUST0066,P009,Holiday Club Savings,4
CUST0066,P010,Basic Rewards Card,4
CUST0066,P013,Premium Travel Card,4
CUST0066,P014,Student Credit Card,4
CUST0066,P015,Secured Credit Card,4
CUST0066,P016,Business Credit Card,4
CUST0066,P017,Personal Loan - Unsecured,2
CUST0066,P019,Debt Consolidation Loan,2
CUST0066,P020,New Auto Loan,3
CUST0066,P021,Used Auto Loan,3
CUST0066,P034,CD 60-Month,2
CUST0066,P036,Robo-Advisor Portfolio,3
CUST0066,P037,Brokerage Account,3
CUST0067,P001,Basic Checking,3
CUST0067,P002,Student Checking,3
CUST0067,P007,High-Yield Savings,2
CUST0067,P011,Cashback Card,4
CUST0067,P012,Travel Rewards Card,2
CUST0067,P016,Business Credit Card,4
CUST0067,P017,Personal Loan - Unsecured,4
CUST0067,P019,Debt Consolidation Loan,4
CUST0067,P020,New Auto Loan,4
CUST0067,P027,FHA Mortgage,2
CUST0067,P030,CD 3-Month,1
CUST0067,P041,Auto Insurance,3
CUST0068,P002,Student Checking,3
CUST0068,P004,Senior Checking,3
CUST0068,P005,Business Checking,4
CUST0068,P006,Basic Savings,4
CUST0068,P008,Youth Savings,5
CUST0068,P010,Basic Rewards Card,2
CUST0068,P019,Debt Consolidation Loan,2
CUST0068,P030,CD 3-Month,5
CUST0068,P032,CD 12-Month,5
CUST0068,P034,CD 60-Month,4
CUST0068,P035,IRA CD,4
CUST0069,P001,Basic Checking,4
CUST0069,P008,Youth Savings,3
CUST0069,P009,Holiday Club Savings,3
CUST0069,P013,Premium Travel Card,4
CUST0069,P014,Student Credit Card,3
CUST0069,P017,Personal Loan - Unsecured,3
CUST0069,P023,30-Year Fixed Mortgage,4
CUST0069,P024,15-Year Fixed Mortgage,2
CUST0069,P025,ARM Mortgage,3
CUST0069,P026,Jumbo Mortgage,3
CUST0069,P028,Home Equity Loan,3
CUST0069,P029,HELOC,3
CUST0069,P030,CD 3-Month,3
CUST0069,P031,CD 6-Month,3
CUST0069,P035,IRA CD,3
CUST0069,P036,Robo-Advisor Portfolio,3
CUST0069,P041,Auto Insurance,3
CUST0070,P002,Student Checking,2
CUST0070,P007,High-Yield Savings,4
CUST0070,P008,Youth Savings,5
CUST0070,P009,Holiday Club Savings,4
CUST0070,P028,Home Equity Loan,3
CUST0070,P029,HELOC,2
CUST0070,P031,CD 6-Month,5
CUST0070,P032,CD 12-Month,5
CUST0070,P034,CD 60-Month,5
CUST0070,P035,IRA CD,5
CUST0070,P038,Retirement IRA,3
CUST0071,P002,Student Checking,4
CUST0071,P003,Premium Checking,4
CUST0071,P005,Business Checking,4
CUST0071,P007,High-Yield Savings,4
CUST0071,P008,Youth Savings,3
CUST0071,P011,Cashback Card,4
CUST0071,P014,Student Credit Card,5
CUST0071,P015,Secured Credit Card,5
CUST0071,P016,Business Credit Card,4
CUST0071,P018,Personal Loan - Secured,2
CUST0071,P019,Debt Consolidation Loan,2
CUST0071,P023,30-Year Fixed Mortgage,4
CUST0071,P024,15-Year Fixed Mortgage,5
CUST0071,P028,Home Equity Loan,4
CUST0071,P029,HELOC,4
CUST0071,P033,CD 24-Month,2
CUST0071,P036,Robo-Advisor Portfolio,4
CUST0071,P038,Retirement IRA,4
CUST0071,P039,529 College Savings,4
CUST0071,P040,Life Insurance,4
CUST0071,P041,Auto Insurance,4
CUST0072,P001,Basic Checking,4
CUST0072,P002,Student Checking,4
CUST0072,P003,Premium Checking,5
CUST0072,P006,Basic Savings,4
CUST0072,P007,High-Yield Savings,4
CUST0072,P009,Holiday Club Savings,3
CUST0072,P010,Basic Rewards Card,4
CUST0072,P011,Cashback Card,4
CUST0072,P012,Travel Rewards Card,5
CUST0072,P015,Secured Credit Card,4
CUST0072,P017,Personal Loan - Unsecured,2
CUST0072,P018,Personal Loan - Secured,2
CUST0072,P019,Debt Consolidation Loan,2
CUST0072,P024,15-Year Fixed Mortgage,1
CUST0072,P028,Home Equity Loan,1
CUST0072,P036,Robo-Advisor Portfolio,3
CUST0072,P040,Life Insurance,2
CUST0073,P001,Basic Checking,3
CUST0073,P002,Student Checking,3
CUST0073,P004,Senior Checking,4
CUST0073,P008,Youth Savings,2
CUST0073,P016,Business Credit Card,3
CUST0073,P017,Personal Loan - Unsecured,4
CUST0073,P018,Personal Loan - Secured,4
CUST0073,P022,Auto Refinance Loan,3
CUST0073,P024,15-Year Fixed Mortgage,4
CUST0073,P026,Jumbo Mortgage,4
CUST0073,P035,IRA CD,1
CUST0073,P041,Auto Insurance,2
CUST0074,P001,Basic Checking,4
CUST0074,P007,High-Yield Savings,3
CUST0074,P010,Basic Rewards Card,5
CUST0074,P011,Cashback Card,4
CUST0074,P012,Travel Rewards Card,4
CUST0074,P014,Student Credit Card,4
CUST0074,P023,30-Year Fixed Mortgage,4
CUST0074,P024,15-Year Fixed Mortgage,5
CUST0074,P027,FHA Mortgage,5
CUST0074,P028,Home Equity Loan,4
CUST0074,P029,HELOC,5
CUST0074,P031,CD 6-Month,3
CUST0074,P032,CD 12-Month,4
CUST0074,P037,Brokerage Account,5
CUST0074,P039,529 College Savings,4
CUST0074,P041,Auto Insurance,5
CUST0075,P006,Basic Savings,4
CUST0075,P009,Holiday Club Savings,4
CUST0075,P011,Cashback Card,4
CUST0075,P013,Premium Travel Card,2
CUST0075,P015,Secured Credit Card,4
CUST0075,P016,Business Credit Card,3
CUST0075,P021,Used Auto Loan,2
CUST0075,P022,Auto Refinance Loan,3
CUST0075,P024,15-Year Fixed Mortgage,3
CUST0075,P026,Jumbo Mortgage,3
CUST0075,P029,HELOC,2
CUST0075,P034,CD 60-Month,3
CUST0076,P004,Senior Checking,3
CUST0076,P006,Basic Savings,3
CUST0076,P011,Cashback Card,3
CUST0076,P012,Travel Rewards Card,3
CUST0076,P019,Debt Consolidation Loan,2
CUST0076,P023,30-Year Fixed Mortgage,4
CUST0076,P024,15-Year Fixed Mortgage,3
CUST0076,P028,Home Equity Loan,3
CUST0076,P029,HELOC,2
CUST0076,P034,CD 60-Month,3
CUST0076,P035,IRA CD,3
CUST0076,P036,Robo-Advisor Portfolio,2
CUST0076,P038,Retirement IRA,3
CUST0077,P001,Basic Checking,4
CUST0077,P003,Premium Checking,4
CUST0077,P008,Youth Savings,3
CUST0077,P010,Basic Rewards Card,4
CUST0077,P012,Travel Rewards Card,3
CUST0077,P017,Personal Loan - Unsecured,2
CUST0077,P018,Personal Loan - Secured,2
CUST0077,P021,Used Auto Loan,2
CUST0077,P025,ARM Mortgage,4
CUST0077,P027,FHA Mortgage,3
CUST0077,P028,Home Equity Loan,2
CUST0077,P029,HELOC,3
CUST0077,P030,CD 3-Month,3
CUST0077,P032,CD 12-Month,3
CUST0077,P036,Robo-Advisor Portfolio,3
CUST0077,P041,Auto Insurance,2
CUST0078,P001,Basic Checking,4
CUST0078,P003,Premium Checking,4
CUST0078,P004,Senior Checking,5
CUST0078,P010,Basic Rewards Card,3
CUST0078,P011,Cashback Card,4
CUST0078,P012,Travel Rewards Card,4
CUST0078,P017,Personal Loan - Unsecured,3
CUST0078,P020,New Auto Loan,3
CUST0078,P022,Auto Refinance Loan,3
CUST0078,P032,CD 12-Month,1
CUST0078,P036,Robo-Advisor Portfolio,3
CUST0078,P039,529 College Savings,3
CUST0078,P040,Life Insurance,2
CUST0079,P001,Basic Checking,3
CUST0079,P005,Business Checking,4
CUST0079,P009,Holiday Club Savings,3
CUST0079,P013,Premium Travel Card,3
CUST0079,P015,Secured Credit Card,3
CUST0079,P016,Business Credit Card,4
CUST0079,P022,Auto Refinance Loan,2
CUST0079,P026,Jumbo Mortgage,3
CUST0079,P036,Robo-Advisor Portfolio,3
CUST0079,P039,529 College Savings,3
CUST0080,P009,Holiday Club Savings,4
CUST0080,P015,Secured Credit Card,4
CUST0080,P021,Used Auto Loan,4
CUST0080,P031,CD 6-Month,2
CUST0080,P032,CD 12-Month,2
CUST0080,P034,CD 60-Month,2
CUST0080,P039,529 College Savings,3
CUST0080,P040,Life Insurance,1
CUST0081,P002,Student Checking,4
CUST0081,P004,Senior Checking,5
CUST0081,P006,Basic Savings,5
CUST0081,P007,High-Yield Savings,4
CUST0081,P010,Basic Rewards Card,4
CUST0081,P011,Cashback Card,4
CUST0081,P012,Travel Rewards Card,4
CUST0081,P014,Student Credit Card,4
CUST0081,P016,Business Credit Card,3
CUST0081,P017,Personal Loan - Unsecured,3
CUST0081,P021,Used Auto Loan,3
CUST0081,P032,CD 12-Month,2
CUST0081,P037,Brokerage Account,3
CUST0081,P039,529 College Savings,3
CUST0082,P001,Basic Checking,4
CUST0082,P002,Student Checking,4
CUST0082,P003,Premium Checking,4
CUST0082,P005,Business Checking,3
CUST0082,P007,High-Yield Savings,5
CUST0082,P009,Holiday Club Savings,5
CUST0082,P013,Premium Travel Card,2
CUST0082,P014,Student Credit Card,2
CUST0082,P016,Business Credit Card,2
CUST0082,P019,Debt Consolidation Loan,2
CUST0082,P021,Used Auto Loan,1
CUST0082,P029,HELOC,3
CUST0082,P031,CD 6-Month,3
CUST0082,P032,CD 12-Month,4
CUST0082,P035,IRA CD,5
CUST0082,P036,Robo-Advisor Portfolio,3
CUST0082,P037,Brokerage Account,4
CUST0082,P040,Life Insurance,3
CUST0082,P041,Auto Insurance,3
CUST0083,P001,Basic Checking,4
CUST0083,P003,Premium Checking,4
CUST0083,P004,Senior Checking,3
CUST0083,P009,Holiday Club Savings,3
CUST0083,P013,Premium Travel Card,5
CUST0083,P014,Student Credit Card,4
CUST0083,P019,Debt Consolidation Loan,2
CUST0083,P022,Auto Refinance Loan,3
CUST0083,P023,30-Year Fixed Mortgage,4
CUST0083,P025,ARM Mortgage,4
CUST0083,P027,FHA Mortgage,4
CUST0083,P028,Home Equity Loan,4
CUST0083,P029,HELOC,4
CUST0083,P031,CD 6-Month,3
CUST0083,P032,CD 12-Month,4
CUST0083,P035,IRA CD,3
CUST0083,P036,Robo-Advisor Portfolio,5
CUST0083,P038,Retirement IRA,4
CUST0083,P039,529 College Savings,4
CUST0083,P041,Auto Insurance,4
CUST0084,P001,Basic Checking,3
CUST0084,P008,Youth Savings,3
CUST0084,P014,Student Credit Card,4
CUST0084,P020,New Auto Loan,2
CUST0084,P026,Jumbo Mortgage,2
CUST0084,P032,CD 12-Month,3
CUST0084,P034,CD 60-Month,2
CUST0084,P038,Retirement IRA,1
CUST0085,P001,Basic Checking,3
CUST0085,P003,Premium Checking,3
CUST0085,P006,Basic Savings,4
CUST0085,P008,Youth Savings,4
CUST0085,P015,Secured Credit Card,2
CUST0085,P018,Personal Loan - Secured,1
CUST0085,P020,New Auto Loan,2
CUST0085,P029,HELOC,2
CUST0085,P033,CD 24-Month,5
CUST0085,P034,CD 60-Month,5
CUST0086,P004,Senior Checking,4
CUST0086,P005,Business Checking,3
CUST0086,P007,High-Yield Savings,4
CUST0086,P010,Basic Rewards Card,2
CUST0086,P012,Travel Rewards Card,3
CUST0086,P024,15-Year Fixed Mortgage,2
CUST0086,P025,ARM Mortgage,2
CUST0086,P026,Jumbo Mortgage,3
CUST0086,P030,CD 3-Month,4
CUST0086,P032,CD 12-Month,4
CUST0086,P034,CD 60-Month,4
CUST0086,P035,IRA CD,5
CUST0086,P040,Life Insurance,3
CUST0086,P041,Auto Insurance,5
CUST0087,P003,Premium Checking,4
CUST0087,P004,Senior Checking,4
CUST0087,P005,Business Checking,4
CUST0087,P007,High-Yield Savings,4
CUST0087,P008,Youth Savings,4
CUST0087,P009,Holiday Club Savings,5
CUST0087,P014,Student Credit Card,1
CUST0087,P017,Personal Loan - Unsecured,1
CUST0087,P018,Personal Loan - Secured,2
CUST0087,P023,30-Year Fixed Mortgage,3
CUST0087,P025,ARM Mortgage,3
CUST0087,P034,CD 60-Month,4
CUST0087,P035,IRA CD,4
CUST0087,P037,Brokerage Account,4
CUST0087,P039,529 College Savings,4
CUST0088,P002,Student Checking,3
CUST0088,P003,Premium Checking,4
CUST0088,P005,Business Checking,4
CUST0088,P010,Basic Rewards Card,4
CUST0088,P012,Travel Rewards Card,3
CUST0088,P013,Premium Travel Card,3
CUST0088,P015,Secured Credit Card,3
CUST0088,P017,Personal Loan - Unsecured,3
CUST0088,P018,Personal Loan - Secured,3
CUST0088,P019,Debt Consolidation Loan,2
CUST0088,P021,Used Auto Loan,3
CUST0088,P022,Auto Refinance Loan,2
CUST0088,P025,ARM Mortgage,2
CUST0088,P026,Jumbo Mortgage,2
CUST0088,P029,HELOC,3
CUST0088,P031,CD 6-Month,2
CUST0088,P035,IRA CD,2
CUST0088,P036,Robo-Advisor Portfolio,3
CUST0089,P013,Premium Travel Card,2
CUST0089,P015,Secured Credit Card,3
CUST0089,P016,Business Credit Card,3
CUST0089,P018,Personal Loan - Secured,3
CUST0089,P023,30-Year Fixed Mortgage,2
CUST0089,P024,15-Year Fixed Mortgage,2
CUST0089,P027,FHA Mortgage,3
CUST0089,P028,Home Equity Loan,3
CUST0090,P004,Senior Checking,5
CUST0090,P006,Basic Savings,5
CUST0090,P007,High-Yield Savings,4
CUST0090,P008,Youth Savings,3
CUST0090,P012,Travel Rewards Card,4
CUST0090,P013,Premium Travel Card,4
CUST0090,P014,Student Credit Card,4
CUST0090,P018,Personal Loan - Secured,3
CUST0090,P019,Debt Consolidation Loan,3
CUST0090,P021,Used Auto Loan,4
CUST0090,P022,Auto Refinance Loan,3
CUST0090,P031,CD 6-Month,1
CUST0090,P038,Retirement IRA,3
CUST0090,P041,Auto Insurance,2
CUST0091,P001,Basic Checking,3
CUST0091,P002,Student Checking,3
CUST0091,P005,Business Checking,4
CUST0091,P006,Basic Savings,4
CUST0091,P007,High-Yield Savings,3
CUST0091,P009,Holiday Club Savings,3
CUST0091,P010,Basic Rewards Card,3
CUST0091,P011,Cashback Card,4
CUST0091,P016,Business Credit Card,4
CUST0091,P018,Personal Loan - Secured,2
CUST0091,P021,Used Auto Loan,4
CUST0091,P022,Auto Refinance Loan,3
CUST0091,P025,ARM Mortgage,3
CUST0091,P028,Home Equity Loan,3
CUST0091,P032,CD 12-Month,3
CUST0091,P035,IRA CD,3
CUST0091,P038,Retirement IRA,3
CUST0091,P039,529 College Savings,3
CUST0091,P040,Life Insurance,3
CUST0091,P041,Auto Insurance,3
CUST0092,P005,Business Checking,4
CUST0092,P013,Premium Travel Card,3
CUST0092,P014,Student Credit Card,3
CUST0092,P015,Secured Credit Card,3
CUST0092,P018,Personal Loan - Secured,4
CUST0092,P020,New Auto Loan,4
CUST0092,P022,Auto Refinance Loan,5
CUST0092,P032,CD 12-Month,2
CUST0092,P036,Robo-Advisor Portfolio,2
CUST0092,P040,Life Insurance,2
CUST0093,P001,Basic Checking,4
CUST0093,P002,Student Checking,5
CUST0093,P003,Premium Checking,4
CUST0093,P005,Business Checking,4
CUST0093,P009,Holiday Club Savings,3
CUST0093,P010,Basic Rewards Card,4
CUST0093,P011,Cashback Card,5
CUST0093,P013,Premium Travel Card,5
CUST0093,P014,Student Credit Card,4
CUST0093,P016,Business Credit Card,5
CUST0093,P017,Personal Loan - Unsecured,2
CUST0093,P022,Auto Refinance Loan,2
CUST0093,P023,30-Year Fixed Mortgage,3
CUST0093,P024,15-Year Fixed Mortgage,4
CUST0093,P026,Jumbo Mortgage,5
CUST0093,P034,CD 60-Month,3
CUST0093,P037,Brokerage Account,5
CUST0093,P039,529 College Savings,4
CUST0093,P040,Life Insurance,4
CUST0094,P002,Student Checking,4
CUST0094,P004,Senior Checking,3
CUST0094,P011,Cashback Card,3
CUST0094,P012,Travel Rewards Card,3
CUST0094,P022,Auto Refinance Loan,3
CUST0094,P023,30-Year Fixed Mortgage,3
CUST0094,P024,15-Year Fixed Mortgage,3
CUST0094,P027,FHA Mortgage,3
CUST0094,P031,CD 6-Month,2
CUST0094,P033,CD 24-Month,2
CUST0094,P039,529 College Savings,3
CUST0094,P041,Auto Insurance,2
CUST0095,P001,Basic Checking,3
CUST0095,P003,Premium Checking,5
CUST0095,P005,Business Checking,4
CUST0095,P008,Youth Savings,4
CUST0095,P012,Travel Rewards Card,5
CUST0095,P013,Premium Travel Card,4
CUST0095,P016,Business Credit Card,4
CUST0095,P020,New Auto Loan,2
CUST0095,P024,15-Year Fixed Mortgage,3
CUST0095,P026,Jumbo Mortgage,2
CUST0095,P030,CD 3-Month,3
CUST0095,P036,Robo-Advisor Portfolio,3
CUST0095,P040,Life Insurance,2
CUST0096,P001,Basic Checking,3
CUST0096,P002,Student Checking,4
CUST0096,P005,Business Checking,4
CUST0096,P009,Holiday Club Savings,4
CUST0096,P011,Cashback Card,4
CUST0096,P012,Travel Rewards Card,3
CUST0096,P014,Student Credit Card,4
CUST0096,P018,Personal Loan - Secured,4
CUST0096,P020,New Auto Loan,3
CUST0096,P021,Used Auto Loan,3
CUST0096,P022,Auto Refinance Loan,3
CUST0096,P027,FHA Mortgage,3
CUST0096,P028,Home Equity Loan,3
CUST0096,P033,CD 24-Month,3
CUST0096,P035,IRA CD,3
