Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment
101941,A12,24,A32,A43,2755,A63,A74,2,A94,A101,2,A123,29,A143,A152,2,A174,1,A191,A201,0
101942,A12,42,A32,A43,2887,A65,A71,4,A94,A101,4,A122,32,A141,A151,1,A173,1,A191,A201,0
101943,A14,6,A32,A43,6089,A61,A75,4,A92,A103,3,A122,26,A143,A152,2,A173,2,A191,A201,1
101944,A12,17,A31,A43,4118,A62,A73,2,A93,A101,4,A123,37,A141,A152,2,A174,1,A192,A201,0
101945,A14,14,A32,A42,3247,A65,A73,4,A93,A101,4,A122,48,A141,A152,2,A172,1,A192,A201,0
101946,A12,24,A34,A42,1787,A64,A75,4,A93,A101,3,A122,24,A143,A152,2,A172,1,A191,A201,1
101947,A14,11,A34,A40,1214,A61,A74,2,A92,A101,3,A122,28,A143,A152,1,A173,1,A191,A201,0
101948,A11,17,A32,A45,1692,A62,A72,4,A92,A101,4,A122,23,A143,A152,2,A173,1,A191,A201,0
101949,A14,10,A34,A46,4572,A62,A72,4,A92,A101,4,A121,46,A141,A151,1,A174,2,A192,A201,0
101950,A11,26,A31,A41,2726,A64,A72,4,A93,A103,4,A124,63,A143,A152,1,A173,1,A191,A201,1
101951,A11,19,A30,A49,4019,A65,A74,4,A93,A101,4,A124,23,A143,A151,2,A172,1,A191,A201,0
101952,A11,17,A32,A43,1040,A65,A73,4,A94,A101,4,A123,35,A143,A151,1,A172,2,A192,A201,1
101953,A14,22,A34,A42,754,A61,A73,3,A93,A101,4,A122,26,A143,A151,1,A173,1,A192,A201,1
101954,A11,16,A32,A40,2745,A61,A75,1,A92,A103,4,A122,44,A143,A152,2,A173,1,A191,A201,1
101955,A13,8,A30,A46,487,A61,A73,1,A93,A101,1,A124,23,A143,A152,1,A174,1,A191,A201,0
101956,A11,25,A34,A48,2050,A61,A72,1,A93,A101,4,A124,36,A143,A151,1,A173,1,A191,A202,0
101957,A14,21,A32,A42,870,A61,A71,4,A93,A101,4,A124,54,A143,A152,2,A172,1,A192,A201,0
101958,A12,17,A32,A43,2642,A62,A75,4,A92,A101,3,A122,48,A143,A152,2,A173,1,A191,A201,1
101959,A11,31,A34,A43,3311,A61,A72,4,A94,A101,2,A123,35,A143,A152,2,A172,1,A192,A201,1
101960,A12,35,A32,A40,1085,A61,A73,4,A91,A101,2,A124,37,A143,A153,2,A173,1,A192,A201,1
101961,A14,10,A32,A49,5110,A61,A75,1,A92,A101,1,A123,30,A143,A151,1,A173,1,A191,A201,0
101962,A14,12,A34,A42,3085,A61,A74,2,A93,A103,2,A121,38,A143,A152,2,A174,1,A191,A201,1
101963,A11,42,A32,A49,2232,A61,A73,2,A93,A101,1,A124,60,A143,A151,1,A174,1,A192,A201,1
101964,A12,39,A34,A49,1304,A63,A73,1,A94,A102,4,A123,45,A143,A151,1,A172,1,A191,A201,0
101965,A14,12,A32,A40,1366,A65,A73,2,A91,A101,4,A121,60,A143,A152,1,A172,1,A191,A201,0
101966,A12,9,A32,A45,2029,A65,A72,3,A94,A101,3,A122,33,A143,A152,2,A173,1,A191,A201,0
101967,A11,13,A34,A43,4424,A61,A73,1,A93,A101,4,A122,55,A143,A152,1,A174,1,A192,A201,1
101968,A11,14,A32,A40,2320,A61,A75,2,A93,A101,4,A124,24,A143,A152,2,A173,1,A192,A201,1
101969,A11,8,A34,A42,832,A65,A73,2,A92,A101,1,A123,22,A143,A151,2,A173,2,A191,A201,1
101970,A12,18,A34,A44,812,A61,A74,3,A93,A101,4,A123,59,A143,A151,2,A172,1,A191,A201,1
101971,A14,9,A34,A49,2904,A65,A75,2,A92,A101,4,A124,25,A143,A152,1,A172,1,A192,A201,0
101972,A13,9,A34,A49,2068,A61,A75,3,A93,A101,2,A121,20,A143,A152,1,A173,1,A192,A201,1
101973,A12,30,A33,A40,4337,A65,A75,4,A92,A102,4,A123,24,A143,A152,1,A172,1,A191,A201,1
101974,A13,12,A34,A49,3487,A61,A72,2,A92,A101,2,A121,45,A141,A151,2,A173,2,A192,A201,0
101975,A11,17,A31,A40,4387,A64,A73,2,A92,A101,2,A123,35,A141,A153,1,A173,1,A192,A201,0
101976,A14,26,A34,A43,5395,A61,A73,4,A93,A101,4,A121,33,A143,A151,2,A173,1,A192,A201,1
101977,A12,28,A34,A41,4453,A61,A73,2,A93,A101,1,A123,46,A143,A152,1,A174,1,A192,A201,1
101978,A11,15,A30,A41,3128,A61,A75,4,A92,A101,2,A122,23,A143,A152,2,A173,1,A191,A201,0
101979,A13,18,A32,A40,702,A61,A74,1,A93,A101,4,A122,32,A143,A151,1,A173,1,A191,A201,0
101980,A14,11,A34,A40,3993,A63,A74,1,A92,A101,3,A123,19,A143,A152,1,A173,1,A191,A201,1
101981,A11,47,A30,A40,4495,A65,A73,4,A93,A102,1,A121,22,A143,A153,1,A173,1,A191,A201,1
101982,A14,26,A34,A43,3634,A61,A75,4,A92,A101,4,A122,26,A143,A152,2,A173,1,A191,A201,0
101983,A14,10,A32,A40,1163,A63,A75,4,A92,A101,4,A122,39,A142,A151,2,A173,1,A192,A201,0
101984,A11,18,A34,A42,3458,A63,A73,4,A93,A101,2,A121,33,A143,A152,1,A173,1,A191,A201,1
101985,A14,27,A32,A40,5065,A61,A75,2,A93,A101,4,A123,24,A143,A152,1,A174,1,A191,A201,1
101986,A11,23,A32,A42,3436,A61,A72,3,A94,A101,2,A122,32,A143,A152,1,A174,1,A191,A201,1
101987,A12,49,A32,A40,2038,A65,A72,2,A93,A101,4,A122,32,A143,A152,2,A173,1,A192,A201,0
101988,A14,38,A33,A43,672,A65,A73,1,A92,A101,2,A124,25,A143,A152,2,A172,1,A191,A201,0
101989,A11,13,A32,A44,1475,A61,A73,1,A92,A101,4,A122,28,A143,A151,1,A173,2,A192,A201,1
101990,A12,17,A31,A40,8418,A65,A74,4,A92,A101,2,A123,35,A143,A152,1,A173,1,A191,A201,0
101991,A14,9,A34,A43,2700,A61,A74,4,A92,A101,4,A123,20,A143,A152,1,A173,1,A191,A201,1
101992,A11,21,A33,A41,4936,A61,A73,3,A93,A101,4,A121,36,A143,A152,2,A172,1,A192,A201,1
101993,A11,20,A34,A43,2285,A65,A71,3,A92,A101,4,A122,25,A143,A152,1,A172,1,A191,A201,0
101994,A14,72,A34,A42,1224,A65,A72,1,A92,A101,4,A123,55,A141,A152,2,A173,1,A192,A201,1
101995,A11,19,A33,A49,6106,A65,A74,2,A92,A101,4,A123,23,A143,A151,2,A173,2,A191,A202,1
101996,A12,6,A32,A40,3612,A65,A75,4,A93,A101,3,A122,28,A143,A151,2,A173,1,A192,A201,0
101997,A14,12,A34,A40,5705,A61,A74,4,A91,A101,4,A124,36,A143,A152,1,A173,1,A191,A201,0
101998,A12,19,A32,A41,2767,A61,A75,4,A92,A101,4,A123,36,A141,A152,1,A171,1,A191,A201,0
101999,A12,9,A32,A40,1220,A65,A72,2,A93,A101,1,A124,75,A143,A153,1,A173,2,A191,A201,0
102000,A12,11,A31,A43,6740,A61,A75,2,A92,A101,4,A123,25,A141,A152,1,A173,1,A191,A201,0
102001,A11,15,A32,A40,2124,A65,A74,2,A92,A101,3,A122,28,A143,A152,2,A174,1,A191,A201,0
102002,A14,22,A32,A43,3244,A61,A72,1,A92,A101,1,A123,36,A143,A152,1,A172,1,A191,A201,0
102003,A11,16,A34,A40,3220,A61,A75,3,A92,A101,2,A122,34,A141,A152,1,A173,1,A191,A201,1
102004,A14,11,A34,A40,4618,A62,A73,1,A92,A101,2,A123,63,A141,A152,1,A174,1,A191,A201,0
102005,A14,28,A32,A42,3571,A61,A74,4,A93,A101,4,A123,26,A143,A152,1,A174,1,A192,A201,0
102006,A12,13,A34,A42,6400,A61,A73,1,A93,A101,2,A123,42,A143,A151,1,A173,1,A192,A201,0
102007,A13,14,A34,A45,2421,A61,A73,3,A93,A101,4,A123,75,A143,A152,2,A172,2,A192,A201,0
102008,A12,8,A32,A48,5234,A65,A73,2,A93,A103,1,A123,54,A143,A152,1,A172,1,A191,A201,0
102009,A11,12,A32,A410,7331,A64,A73,3,A91,A101,1,A123,27,A141,A152,1,A173,1,A191,A201,1
102010,A11,26,A31,A41,2199,A61,A74,1,A92,A101,2,A124,43,A143,A152,1,A173,1,A191,A201,1
102011,A13,7,A32,A40,1279,A61,A73,4,A93,A101,1,A122,38,A141,A152,1,A173,1,A191,A201,0
102012,A11,17,A32,A43,2447,A62,A73,4,A93,A101,4,A121,30,A143,A151,2,A171,1,A192,A201,0
102013,A12,27,A34,A43,6024,A61,A73,1,A93,A101,4,A124,45,A143,A152,2,A173,2,A191,A201,0
102014,A14,15,A34,A43,3207,A61,A75,4,A93,A101,3,A124,32,A141,A151,1,A174,1,A191,A201,0
102015,A12,21,A31,A46,5055,A61,A71,1,A93,A103,2,A122,19,A143,A152,2,A173,1,A192,A201,0
102016,A14,10,A32,A40,2622,A65,A75,4,A93,A101,4,A124,35,A143,A152,2,A173,1,A191,A201,0
102017,A14,37,A32,A49,769,A61,A75,4,A92,A101,3,A121,25,A143,A152,3,A173,1,A191,A201,1
102018,A11,33,A32,A49,1467,A65,A75,2,A93,A101,4,A121,35,A143,A152,2,A173,1,A192,A201,0
102019,A11,21,A34,A42,1047,A61,A75,1,A93,A101,2,A122,39,A143,A151,1,A174,2,A192,A201,0
102020,A14,7,A34,A42,752,A61,A74,2,A94,A101,2,A123,52,A143,A151,1,A173,1,A191,A201,0
102021,A14,10,A32,A46,2167,A65,A72,4,A92,A101,4,A121,36,A143,A152,1,A172,1,A191,A201,0
102022,A11,31,A32,A40,5277,A61,A74,4,A93,A101,4,A124,26,A143,A153,1,A173,1,A191,A201,1
102023,A13,46,A32,A40,3771,A61,A73,3,A92,A101,4,A123,24,A141,A152,1,A173,1,A192,A201,1
102024,A12,21,A34,A42,3406,A61,A72,4,A92,A101,2,A123,28,A143,A152,1,A174,1,A191,A201,0
102025,A13,36,A32,A42,3580,A61,A75,3,A92,A101,2,A122,37,A141,A151,1,A172,1,A191,A201,0
102026,A14,13,A34,A42,2095,A65,A75,3,A92,A102,4,A121,52,A143,A152,1,A174,1,A191,A201,1
102027,A12,16,A32,A42,7475,A65,A73,3,A93,A101,4,A123,52,A143,A151,1,A173,1,A191,A201,0
102028,A11,18,A32,A42,4354,A61,A73,2,A92,A101,4,A122,19,A143,A152,1,A173,2,A191,A201,1
102029,A11,23,A32,A41,3910,A65,A73,3,A93,A103,4,A121,52,A143,A152,2,A174,1,A191,A201,1
102030,A13,8,A34,A40,637,A61,A72,3,A92,A102,4,A122,32,A143,A152,1,A173,1,A191,A201,1
102031,A12,30,A32,A42,5022,A61,A75,4,A93,A101,2,A122,25,A143,A152,1,A174,1,A192,A201,1
102032,A12,37,A32,A43,5504,A61,A73,2,A92,A101,4,A124,36,A143,A151,1,A172,1,A191,A201,0
102033,A14,10,A32,A43,2495,A65,A73,4,A93,A101,3,A121,37,A143,A152,1,A174,1,A191,A201,0
102034,A12,9,A30,A41,869,A61,A75,1,A93,A101,2,A121,30,A143,A152,3,A173,1,A191,A201,0
102035,A11,22,A32,A43,4781,A65,A73,2,A93,A101,1,A122,32,A143,A153,1,A173,1,A191,A201,0
102036,A14,13,A32,A410,1940,A65,A75,4,A93,A101,1,A124,32,A143,A152,1,A173,1,A192,A201,0
102037,A13,5,A34,A43,2138,A62,A75,4,A93,A101,2,A124,20,A143,A152,2,A173,1,A191,A201,0
102038,A11,28,A32,A43,2053,A64,A75,3,A93,A101,4,A123,47,A143,A152,2,A173,1,A191,A201,1
102039,A14,20,A32,A49,2195,A64,A74,1,A93,A101,2,A121,19,A143,A152,2,A173,1,A191,A201,0
102040,A11,14,A34,A40,1310,A61,A74,3,A93,A101,4,A122,36,A143,A151,1,A172,1,A191,A201,1
102041,A12,58,A33,A43,3284,A61,A75,4,A93,A101,4,A124,29,A143,A153,1,A174,1,A192,A201,1
102042,A12,19,A32,A43,5930,A61,A75,4,A93,A101,2,A123,55,A143,A152,1,A173,1,A191,A201,1
102043,A12,12,A32,A41,2501,A62,A73,4,A91,A101,3,A123,31,A143,A152,1,A173,1,A191,A201,0
102044,A14,19,A32,A43,1222,A63,A71,4,A93,A101,4,A121,48,A143,A152,1,A171,1,A191,A201,0
102045,A14,10,A33,A43,2030,A64,A71,3,A93,A101,4,A123,39,A143,A152,2,A174,1,A192,A201,0
102046,A12,12,A32,A43,2269,A61,A72,4,A93,A103,1,A121,26,A141,A151,1,A173,2,A191,A201,1
102047,A14,22,A32,A42,2203,A63,A72,4,A93,A101,2,A122,26,A143,A151,1,A172,1,A192,A201,0
102048,A14,13,A31,A40,3170,A63,A73,2,A92,A101,2,A123,29,A142,A151,1,A173,1,A191,A201,0
102049,A11,14,A34,A40,2389,A61,A72,4,A93,A101,4,A124,34,A143,A152,1,A172,1,A192,A201,0
102050,A14,45,A32,A40,2550,A61,A73,4,A93,A101,1,A121,30,A141,A153,1,A173,1,A191,A201,0
102051,A13,29,A33,A42,2628,A61,A75,2,A92,A101,3,A122,19,A143,A152,2,A174,1,A192,A201,1
102052,A12,28,A32,A41,1172,A65,A74,1,A92,A101,3,A121,37,A143,A152,1,A173,1,A191,A201,0
102053,A11,24,A31,A43,3347,A61,A73,4,A93,A101,4,A123,25,A142,A152,4,A174,1,A191,A201,0
102054,A14,24,A33,A40,4792,A61,A72,2,A93,A101,3,A124,35,A143,A152,1,A173,1,A191,A201,0
102055,A14,40,A32,A42,3146,A65,A74,2,A93,A101,4,A122,35,A143,A151,1,A173,1,A191,A201,0
102056,A14,18,A33,A41,2833,A62,A72,4,A93,A101,2,A122,25,A143,A152,1,A173,1,A191,A201,0
102057,A13,50,A32,A40,16031,A61,A72,2,A94,A101,4,A122,40,A141,A152,1,A173,1,A191,A201,0
102058,A14,11,A32,A42,3311,A61,A71,3,A91,A101,1,A123,30,A143,A151,1,A173,1,A192,A201,1
102059,A14,16,A32,A40,10217,A64,A74,1,A92,A101,2,A122,26,A143,A152,1,A172,2,A191,A201,1
102060,A11,8,A34,A46,1571,A65,A72,2,A93,A101,4,A123,41,A142,A153,1,A173,2,A191,A201,0
102061,A14,15,A32,A46,1481,A65,A75,3,A93,A101,1,A123,30,A143,A151,1,A174,1,A191,A201,0
102062,A13,24,A32,A40,991,A61,A71,3,A94,A101,2,A122,34,A143,A152,1,A173,1,A191,A201,1
102063,A13,40,A34,A44,1294,A65,A74,4,A93,A101,1,A123,39,A143,A153,1,A172,1,A192,A201,0
102064,A14,13,A34,A49,1388,A63,A75,4,A94,A101,4,A123,19,A143,A152,1,A173,1,A191,A202,0
102065,A14,18,A32,A46,2428,A65,A72,1,A93,A101,3,A122,34,A143,A153,1,A172,1,A191,A201,0
102066,A14,15,A34,A42,2951,A61,A73,1,A93,A101,4,A121,36,A141,A152,1,A173,1,A192,A201,1
102067,A14,12,A32,A45,2039,A61,A74,3,A92,A101,3,A123,31,A143,A152,1,A173,1,A191,A201,0
102068,A14,9,A32,A46,2589,A64,A73,4,A93,A101,2,A122,28,A143,A153,1,A172,1,A192,A201,1
102069,A14,19,A33,A43,1610,A61,A73,4,A94,A101,1,A122,34,A143,A152,1,A173,2,A191,A201,1
102070,A12,7,A32,A43,1396,A62,A71,2,A93,A101,4,A123,26,A143,A152,1,A173,1,A191,A201,0
102071,A14,19,A34,A43,1306,A65,A75,4,A92,A101,4,A123,36,A143,A151,1,A174,1,A191,A201,0
102072,A12,18,A34,A41,1944,A61,A73,2,A92,A101,4,A122,20,A142,A152,1,A173,1,A192,A201,1
102073,A11,13,A30,A49,5871,A61,A73,1,A92,A101,2,A123,32,A143,A152,1,A173,1,A192,A201,0
102074,A12,10,A32,A40,532,A61,A72,4,A94,A101,4,A123,29,A143,A152,1,A172,1,A191,A201,1
102075,A14,8,A34,A41,3944,A63,A74,4,A93,A101,4,A123,31,A143,A151,1,A174,1,A192,A201,1
102076,A13,51,A34,A49,4007,A65,A74,3,A92,A101,4,A123,24,A143,A152,1,A173,1,A192,A201,0
102077,A14,9,A32,A43,1936,A63,A73,2,A93,A101,2,A123,38,A143,A151,1,A173,1,A192,A201,0
102078,A12,43,A34,A40,3715,A61,A75,2,A94,A102,2,A123,52,A143,A152,1,A173,1,A192,A201,0
102079,A14,25,A31,A43,6461,A61,A72,4,A94,A101,4,A123,19,A143,A152,2,A173,1,A192,A201,0
102080,A11,15,A32,A49,1600,A61,A72,4,A92,A101,4,A121,50,A143,A152,1,A173,1,A192,A201,1
102081,A14,10,A32,A49,3052,A62,A73,2,A92,A101,4,A122,29,A142,A152,1,A173,1,A191,A201,0
102082,A12,32,A31,A43,1858,A61,A73,3,A93,A101,2,A124,26,A141,A152,1,A173,1,A192,A201,1
102083,A14,47,A33,A42,2138,A65,A75,2,A93,A101,4,A122,42,A143,A152,1,A174,1,A191,A202,0
102084,A12,11,A32,A49,2473,A64,A75,4,A94,A101,1,A122,22,A143,A152,1,A173,2,A191,A201,0
102085,A14,15,A34,A42,2471,A61,A75,4,A93,A102,4,A121,32,A142,A152,2,A173,2,A192,A201,1
102086,A12,32,A34,A49,1683,A61,A75,4,A93,A101,4,A124,37,A141,A151,2,A172,1,A192,A201,1
102087,A12,22,A32,A40,1838,A64,A72,4,A92,A101,4,A121,32,A143,A152,1,A173,1,A191,A201,0
102088,A11,54,A34,A43,5494,A61,A74,2,A93,A101,3,A123,62,A143,A152,1,A173,1,A191,A201,1
102089,A11,13,A33,A43,7038,A61,A73,2,A93,A101,2,A121,29,A143,A152,2,A173,1,A191,A201,0
102090,A12,24,A32,A40,3242,A65,A72,4,A93,A101,4,A123,38,A143,A152,2,A174,2,A192,A201,1
102091,A11,9,A32,A40,4558,A61,A75,4,A91,A101,2,A121,20,A143,A152,1,A173,2,A191,A201,0
102092,A11,57,A34,A42,2077,A65,A73,1,A93,A101,1,A122,63,A143,A152,2,A174,2,A191,A201,0
102093,A11,12,A32,A43,1911,A61,A75,3,A92,A101,4,A123,25,A141,A152,2,A171,1,A192,A201,1
102094,A12,5,A32,A49,2979,A61,A72,2,A92,A101,4,A123,20,A143,A152,2,A174,1,A192,A201,0
102095,A14,17,A31,A42,5443,A61,A73,4,A93,A101,3,A121,42,A141,A152,1,A174,1,A191,A201,0
102096,A14,17,A34,A49,3018,A65,A74,1,A91,A101,4,A123,33,A143,A151,1,A172,1,A191,A201,0
102097,A12,52,A32,A42,1089,A61,A74,2,A93,A101,1,A123,32,A143,A151,1,A174,1,A191,A201,0
102098,A14,15,A34,A43,4786,A61,A74,3,A94,A101,4,A123,24,A143,A152,2,A171,1,A191,A201,0
102099,A11,18,A32,A41,10629,A61,A72,4,A92,A101,2,A122,39,A143,A152,2,A173,2,A192,A201,1
102100,A12,25,A32,A46,3324,A63,A73,2,A93,A101,2,A123,26,A143,A152,2,A174,1,A191,A201,1
102101,A14,43,A32,A43,880,A61,A73,2,A93,A101,3,A123,29,A141,A152,2,A173,1,A191,A201,0
102102,A12,17,A32,A40,3008,A61,A75,4,A94,A101,2,A121,34,A143,A152,1,A174,1,A192,A201,1
102103,A14,32,A34,A42,9352,A61,A72,4,A91,A101,3,A122,27,A143,A151,1,A173,1,A191,A201,0
102104,A13,24,A32,A40,2200,A65,A74,1,A91,A101,2,A121,29,A141,A151,1,A173,1,A191,A201,0
102105,A12,15,A32,A40,3384,A62,A73,4,A92,A101,2,A123,31,A143,A152,2,A173,1,A191,A201,0
102106,A11,19,A34,A43,2177,A62,A74,4,A92,A101,1,A124,34,A143,A152,1,A173,1,A191,A201,1
102107,A14,18,A32,A42,3500,A61,A72,4,A93,A101,4,A121,24,A143,A151,1,A173,1,A191,A201,0
102108,A12,11,A32,A43,649,A61,A72,4,A93,A101,2,A124,29,A143,A152,1,A173,1,A192,A201,0
102109,A14,35,A31,A42,1578,A61,A74,4,A92,A101,4,A123,39,A143,A152,1,A173,1,A191,A201,0
102110,A11,8,A34,A42,2032,A61,A74,4,A93,A101,4,A121,21,A143,A152,1,A174,1,A192,A201,1
102111,A12,34,A34,A46,3551,A61,A75,2,A93,A101,2,A123,25,A143,A152,1,A174,1,A191,A201,1
102112,A11,31,A32,A40,2806,A65,A73,3,A92,A103,4,A123,25,A143,A152,3,A173,2,A191,A201,0
102113,A12,17,A32,A42,1498,A61,A75,4,A93,A101,1,A123,31,A143,A152,2,A173,2,A192,A202,0
102114,A12,12,A33,A41,2094,A61,A73,4,A92,A101,4,A122,27,A143,A152,4,A172,1,A191,A201,1
102115,A11,16,A31,A40,1174,A61,A72,3,A93,A101,4,A123,26,A143,A153,1,A173,2,A191,A201,0
102116,A12,23,A32,A42,1443,A61,A72,2,A93,A101,3,A123,56,A142,A152,1,A172,1,A192,A201,0
102117,A14,27,A32,A49,1796,A61,A74,2,A93,A101,4,A121,29,A143,A152,3,A172,1,A191,A201,0
102118,A12,21,A32,A46,3149,A62,A72,2,A94,A101,3,A122,43,A143,A152,1,A173,1,A192,A201,1
102119,A11,31,A32,A43,7804,A64,A73,2,A93,A101,4,A123,24,A143,A152,1,A173,1,A191,A201,0
102120,A11,13,A32,A40,2094,A65,A75,1,A93,A101,4,A123,32,A142,A152,1,A173,1,A192,A201,0
102121,A14,21,A33,A49,1816,A61,A73,4,A94,A101,4,A123,43,A143,A152,2,A174,1,A191,A201,1
102122,A12,8,A32,A410,2685,A64,A75,4,A91,A101,4,A123,38,A143,A152,1,A173,1,A191,A201,0
102123,A11,27,A32,A46,572,A61,A74,4,A93,A102,4,A122,31,A143,A152,1,A173,1,A191,A201,0
102124,A14,20,A34,A41,4006,A61,A73,3,A92,A102,2,A124,33,A143,A152,1,A172,1,A191,A201,0
102125,A11,14,A32,A42,4844,A61,A75,2,A93,A101,2,A122,26,A143,A152,2,A174,1,A191,A201,1
102126,A12,34,A34,A41,1412,A65,A71,3,A93,A101,4,A123,46,A143,A152,1,A173,1,A192,A201,1
102127,A11,26,A32,A49,1793,A61,A72,2,A92,A101,1,A122,52,A143,A151,1,A173,2,A191,A201,0
102128,A14,4,A34,A49,8084,A62,A73,1,A91,A101,2,A123,45,A141,A151,2,A173,1,A192,A201,0
102129,A14,18,A34,A40,2678,A61,A73,1,A94,A101,2,A121,42,A143,A152,2,A172,1,A191,A201,0
102130,A14,8,A32,A43,1878,A61,A74,4,A94,A101,4,A123,41,A143,A152,1,A172,1,A191,A202,0
102131,A14,32,A32,A43,1649,A61,A75,1,A93,A101,1,A121,34,A143,A152,1,A173,1,A191,A201,0
102132,A11,71,A32,A48,7575,A64,A72,3,A92,A101,2,A123,22,A143,A152,1,A174,1,A191,A201,1
102133,A12,14,A32,A40,2403,A61,A75,3,A93,A101,2,A122,47,A143,A152,1,A172,1,A191,A201,0
102134,A12,19,A32,A44,1550,A63,A74,4,A93,A101,4,A122,19,A143,A152,2,A173,1,A191,A201,0
102135,A11,16,A32,A46,3291,A61,A74,2,A92,A101,4,A121,25,A142,A152,1,A172,1,A191,A201,0
102136,A14,22,A32,A40,8354,A65,A71,2,A93,A101,4,A123,32,A143,A152,1,A173,2,A191,A201,0
102137,A12,26,A34,A42,1333,A62,A72,4,A92,A101,4,A121,49,A143,A152,2,A174,2,A192,A201,0
102138,A14,37,A32,A43,792,A61,A72,2,A93,A101,2,A122,28,A143,A152,1,A173,1,A192,A201,0
102139,A11,10,A32,A43,7290,A61,A75,4,A93,A101,4,A123,47,A143,A152,2,A173,1,A191,A201,1
102140,A12,43,A32,A43,2646,A61,A73,4,A93,A101,4,A123,35,A143,A151,1,A172,1,A191,A201,0
102141,A11,11,A32,A40,5490,A61,A71,2,A92,A101,2,A122,41,A143,A152,1,A174,1,A192,A201,1
102142,A14,21,A32,A41,4502,A61,A75,4,A93,A101,2,A124,45,A143,A152,1,A173,1,A191,A202,0
102143,A14,34,A32,A40,1140,A61,A73,4,A93,A101,4,A123,36,A143,A152,2,A172,1,A192,A201,0
102144,A11,27,A32,A40,928,A61,A75,4,A93,A101,3,A123,71,A143,A152,2,A173,2,A191,A201,0
102145,A13,11,A32,A41,5834,A61,A75,4,A93,A101,4,A123,40,A141,A152,2,A173,1,A191,A201,1
102146,A11,12,A30,A43,1763,A65,A75,1,A91,A101,1,A124,31,A143,A151,2,A173,1,A192,A201,0
102147,A14,14,A30,A40,3280,A61,A72,2,A93,A101,4,A123,42,A143,A151,2,A173,1,A191,A201,0
102148,A14,18,A33,A40,1277,A63,A72,2,A93,A102,2,A121,60,A143,A152,1,A173,2,A192,A201,0
102149,A12,34,A32,A43,4320,A61,A74,2,A93,A101,2,A124,40,A143,A151,3,A172,1,A191,A201,0
102150,A14,9,A33,A41,1539,A61,A75,2,A93,A101,4,A123,26,A141,A153,1,A174,1,A192,A201,0
102151,A13,23,A32,A43,1330,A61,A73,4,A92,A101,3,A122,35,A143,A153,1,A173,1,A191,A201,0
102152,A11,25,A32,A40,5283,A61,A73,1,A92,A101,1,A123,27,A141,A153,2,A173,1,A192,A201,1
102153,A14,25,A32,A42,4056,A61,A71,4,A91,A101,3,A122,33,A143,A152,2,A173,1,A192,A201,1
102154,A12,23,A32,A40,2360,A61,A72,4,A91,A101,2,A121,21,A143,A152,1,A173,1,A192,A201,1
102155,A11,42,A34,A43,5255,A63,A71,4,A93,A101,4,A122,23,A143,A152,1,A173,1,A191,A201,1
102156,A13,24,A32,A41,1105,A61,A74,4,A93,A101,3,A123,44,A141,A152,2,A174,1,A192,A201,1
102157,A12,29,A30,A41,5085,A62,A74,4,A92,A101,2,A121,60,A143,A152,1,A173,1,A191,A201,0
102158,A12,25,A34,A43,6680,A61,A74,2,A92,A101,2,A121,45,A141,A151,1,A174,1,A192,A201,0
102159,A11,48,A30,A44,4024,A61,A73,2,A94,A101,2,A123,28,A143,A152,2,A173,1,A192,A201,0
102160,A12,6,A32,A42,2185,A61,A73,1,A92,A101,3,A123,26,A143,A152,2,A173,1,A192,A201,1
102161,A12,37,A30,A49,1459,A62,A75,3,A93,A101,2,A123,54,A143,A152,2,A174,1,A191,A201,0
102162,A11,16,A32,A42,2819,A61,A73,4,A93,A101,3,A121,60,A143,A152,2,A172,1,A191,A201,1
102163,A11,15,A32,A43,1272,A61,A75,4,A92,A101,3,A123,41,A141,A151,1,A173,2,A192,A201,1
102164,A13,11,A34,A43,2956,A61,A73,4,A93,A101,3,A121,20,A143,A151,2,A173,1,A191,A201,1
102165,A12,6,A32,A42,2137,A61,A74,3,A92,A101,2,A124,36,A143,A152,1,A173,1,A191,A201,0
102166,A11,15,A34,A49,2308,A61,A75,4,A93,A102,2,A123,38,A143,A152,1,A173,1,A192,A201,1
102167,A11,12,A32,A43,3059,A63,A75,4,A93,A101,4,A122,30,A143,A152,1,A173,1,A191,A201,1
102168,A11,24,A32,A42,1393,A65,A74,3,A93,A101,2,A123,28,A143,A152,1,A173,2,A192,A201,0
102169,A14,8,A32,A42,2619,A62,A73,4,A93,A101,2,A121,58,A143,A153,2,A173,1,A191,A201,0
102170,A12,40,A34,A41,2781,A61,A75,1,A93,A101,2,A123,40,A143,A152,2,A173,1,A191,A201,1
102171,A14,21,A34,A49,937,A62,A73,3,A91,A101,4,A124,35,A143,A151,2,A173,1,A192,A202,1
102172,A14,16,A34,A42,6963,A61,A73,3,A92,A101,3,A121,29,A143,A152,1,A173,1,A191,A201,1
102173,A14,12,A32,A40,2224,A65,A75,1,A94,A101,4,A121,29,A141,A152,1,A174,1,A192,A201,0
102174,A14,12,A34,A40,2310,A61,A73,3,A93,A101,1,A122,38,A143,A152,1,A172,1,A192,A201,0
