User_ID,Movie_ID,Rating
User_183,10,1
User_183,2,4
User_184,18,1
User_184,15,5
User_184,4,1
User_184,13,5
User_184,6,1
User_184,19,1
User_184,10,1
User_184,8,2
User_184,12,5
User_184,17,1
User_184,14,5
User_185,5,4
User_185,2,2
User_185,11,1
User_185,7,4
User_185,6,4
User_185,4,5
User_186,14,2
User_186,8,1
User_186,2,1
User_186,1,1
User_186,9,2
User_186,17,1
User_186,19,2
User_186,3,1
User_186,15,2
User_186,13,2
User_186,16,1
User_186,6,5
User_187,16,1
User_187,7,1
User_187,6,1
User_187,4,1
User_187,18,1
User_187,13,2
User_187,1,1
User_188,18,1
User_188,4,1
User_188,2,1
User_188,15,2
User_188,13,1
User_188,17,2
User_188,11,5
User_188,12,1
User_189,15,1
User_189,12,1
User_189,16,5
User_189,14,1
User_189,8,1
User_189,17,4
User_189,7,1
User_189,19,5
User_189,5,1
User_189,18,5
User_189,13,1
User_190,14,1
User_190,9,1
User_190,8,1
User_190,3,1
User_190,12,1
User_190,17,5
User_190,6,2
User_190,11,1
User_190,0,2
User_191,3,4
User_191,15,1
User_191,4,1
User_191,17,1
User_191,7,1
User_191,5,1
User_191,12,1
User_191,16,1
User_191,0,5
User_191,2,5
User_191,8,1
User_191,9,1
User_191,11,1
User_192,15,1
User_192,17,5
User_192,0,2
User_192,14,1
User_192,3,2
User_192,13,1
User_192,11,1
User_192,9,1
User_192,7,1
User_192,4,1
User_192,19,4
User_192,2,1
User_193,9,2
User_193,13,1
User_193,16,4
User_193,3,2
User_193,19,4
User_193,11,2
User_193,4,1
User_193,14,1
User_193,17,4
User_193,8,2
User_194,17,1
User_194,9,1
User_194,19,1
User_194,3,1
User_194,1,2
User_194,16,1
User_195,13,1
User_195,1,2
User_195,5,1
User_195,6,1
User_195,0,1
User_195,4,1
User_195,12,2
User_195,19,1
User_195,9,4
User_195,10,5
User_195,11,5
User_195,16,2
User_195,14,1
User_196,12,2
User_196,2,1
User_196,15,1
User_196,9,4
User_196,4,1
User_196,3,1
User_196,17,1
User_196,19,2
User_197,6,2
User_197,18,2
User_197,4,1
User_197,17,1
User_197,11,1
User_197,14,2
User_197,2,5
User_197,13,1
User_197,16,2
User_197,0,5
User_198,2,2
User_198,11,2
User_198,6,2
User_198,15,4
User_198,16,1
User_198,19,1
User_198,12,4
User_198,5,1
User_198,4,1
User_198,3,1
User_198,9,2
User_198,14,5
User_199,17,2
User_199,3,1
User_199,5,5
User_199,2,1
User_199,10,1
User_199,18,1
User_200,15,2
User_200,14,2
User_200,6,2
User_200,11,1
User_200,1,2
User_200,5,1
User_200,13,1
User_200,10,1
User_200,18,4
User_200,16,5
User_200,4,2
User_201,1,1
User_201,9,1
User_201,15,1
User_201,18,1
User_201,3,2
User_201,6,5
User_201,17,2
User_201,5,4
User_201,10,2
User_202,1,1
User_202,12,1
User_202,11,2
User_202,13,1
User_202,5,2
User_202,3,1
User_202,10,2
User_202,18,5
User_202,15,1
User_202,14,1
User_202,2,1
User_203,4,1
User_203,12,2
User_203,6,2
User_203,18,2
User_203,17,1
User_203,3,5
User_203,14,2
User_203,10,1
User_203,1,4
User_203,2,4
User_204,0,1
User_204,15,2
User_204,2,1
User_204,3,2
User_204,1,2
User_204,7,1
User_204,12,2
User_204,18,5
User_204,5,1
User_205,11,2
User_205,18,1
User_205,10,1
User_205,15,1
User_205,5,5
User_205,9,1
User_205,3,2
User_205,7,5
User_205,13,1
User_205,17,1
User_205,2,1
User_205,8,2
User_206,16,1
User_206,1,1
User_206,6,2
User_206,0,1
User_206,4,1
User_206,3,1
User_206,7,1
User_206,18,2
User_206,8,5
User_206,10,4
User_206,15,2
User_207,2,1
User_207,4,4
User_207,6,5
User_207,17,2
User_207,9,2
User_207,12,1
User_207,3,1
User_207,8,1
User_207,5,5
User_207,7,5
User_207,0,1
User_207,13,1
User_208,16,2
User_208,19,2
User_208,17,2
User_208,13,2
User_208,3,5
User_208,10,1
User_208,11,1
User_208,2,5
User_208,6,2
User_209,16,1
User_209,13,2
User_209,12,1
User_209,6,4
User_209,8,1
User_209,1,2
User_209,7,5
User_209,14,2
User_209,10,1
User_210,18,5
User_210,0,2
User_210,8,1
User_210,5,2
User_210,19,5
User_210,12,1
User_210,1,1
User_210,2,2
User_210,7,2
User_210,16,5
User_210,10,1
User_210,15,1
User_210,13,1
User_211,9,5
User_211,19,1
User_211,16,2
User_211,2,2
User_211,0,2
User_211,5,2
User_211,15,1
User_211,12,1
User_211,6,2
User_211,11,5
User_211,14,1
User_212,17,5
User_212,18,5
User_212,13,2
User_212,15,1
User_212,4,1
User_212,5,1
User_212,6,1
User_212,9,1
User_212,14,1
User_212,2,2
User_212,3,1
User_213,16,1
User_213,13,5
User_213,8,1
User_213,10,2
User_213,1,2
User_213,18,1
User_214,18,2
User_214,5,1
User_214,1,2
User_214,19,1
User_214,10,1
User_214,7,2
User_214,13,5
User_215,1,1
User_215,11,1
User_215,5,1
User_215,14,1
User_215,19,5
User_215,10,1
User_216,5,2
User_216,3,1
User_216,2,1
User_216,12,5
User_216,7,2
User_216,0,1
User_216,6,2
User_217,18,2
User_217,16,2
User_217,17,1
User_217,4,2
User_217,15,1
User_217,3,5
User_217,19,2
User_217,11,1
User_218,11,1
User_218,2,2
User_218,4,5
User_218,14,1
User_218,15,1
User_218,1,1
User_218,16,1
User_218,3,1
User_218,10,2
User_218,7,5
User_218,19,1
User_218,13,2
User_219,10,5
User_219,7,1
User_219,18,1
User_219,6,2
User_219,13,2
User_219,11,5
User_219,19,1
User_220,16,2
User_220,13,1
User_220,5,1
User_220,2,4
User_220,19,2
User_220,9,1
User_220,14,1
User_220,0,5
User_220,18,2
User_220,8,2
User_220,12,1
User_220,1,5
User_221,17,4
User_221,2,2
User_221,18,4
User_221,7,2
User_221,9,1
User_221,8,1
User_221,19,4
User_221,5,2
User_222,13,2
User_222,17,5
User_222,0,1
User_222,1,1
User_222,8,2
User_222,11,1
User_222,3,1
User_222,4,1
User_222,2,2
User_222,9,2
User_222,15,1
User_222,6,1
User_223,5,1
User_223,11,2
User_223,18,2
User_223,19,2
User_223,1,4
User_223,0,4
User_223,9,1
User_223,13,2
User_223,8,2
User_223,3,5
User_223,7,1
User_223,2,4
User_224,3,1
User_224,4,2
User_224,0,1
User_224,11,4
User_224,17,1
User_224,12,1
User_224,8,5
User_224,2,1
User_224,18,1
User_224,16,1
User_224,5,1
User_224,10,5
User_225,0,1
User_225,2,1
User_225,12,1
User_225,15,2
User_225,5,5
User_225,6,5
User_226,12,1
User_226,9,1
User_226,19,5
User_226,16,5
User_226,15,1
User_226,17,5
User_226,8,1
User_226,2,1
User_226,1,2
User_226,10,1
User_226,3,2
User_226,13,1
User_226,6,1
User_227,11,2
User_227,1,4
User_227,7,2
User_227,16,1
User_227,13,1
User_227,3,4
User_227,10,2
User_227,5,1
User_227,14,2
User_227,9,1
User_227,15,1
User_227,19,2
User_227,12,2
User_228,10,1
User_228,8,1
User_228,15,5
User_228,2,1
User_228,13,5
User_228,3,1
User_228,14,5
User_228,9,1
User_228,4,2
User_228,19,1
User_228,6,1
User_228,16,1
User_229,13,2
User_229,6,2
User_229,17,2
User_229,3,1
User_229,8,4
User_229,15,2
User_230,8,5
User_230,6,1
User_230,7,1
User_230,17,2
User_230,9,5
User_230,10,5
User_230,0,2
User_230,5,1
User_230,19,2
User_231,11,1
User_231,7,1
User_231,13,5
User_231,15,5
User_231,8,2
User_231,6,1
User_231,2,1
User_232,12,1
User_232,3,1
User_232,9,5
User_232,0,1
User_232,4,1
User_232,10,5
User_232,19,2
User_232,18,1
User_232,11,5
User_232,2,1
User_232,8,5
User_233,8,1
User_233,6,5
User_233,14,1
User_233,19,1
User_233,17,2
User_233,4,5
User_234,16,1
User_234,6,5
User_234,5,5
User_234,3,2
User_234,1,2
User_234,12,1
User_234,14,1
User_234,15,1
User_235,8,5
User_235,19,1
User_235,7,1
User_235,3,1
User_235,1,1
User_235,10,4
User_235,4,2
User_235,0,1
User_235,11,5
User_235,13,1
User_236,2,5
User_236,8,2
User_236,3,5
User_236,10,1
User_236,12,2
User_236,0,5
User_236,14,1
User_237,18,2
User_237,7,1
User_237,5,2
User_237,1,4
User_237,3,5
User_237,8,1
User_238,13,1
User_238,2,1
User_238,15,2
User_238,9,2
User_238,16,4
User_238,12,1
User_238,11,1
User_238,3,1
User_239,19,2
User_239,11,1
User_239,9,2
User_239,8,1
User_239,18,1
User_239,4,2
User_239,10,1
User_239,2,1
User_239,14,5
User_240,14,5
User_240,7,1
User_240,9,2
User_240,15,4
User_240,3,1
User_240,16,2
User_240,5,1
User_240,8,2
User_241,12,2
User_241,6,1
User_241,5,1
User_241,8,2
User_241,4,2
User_241,2,1
User_241,16,5
User_241,14,1
User_241,19,5
User_241,11,2
User_241,17,5
User_242,15,5
User_242,1,1
User_242,14,5
User_242,12,5
User_242,6,1
User_242,8,1
User_242,5,1
User_242,17,2
User_242,2,1
User_243,15,1
User_243,3,1
User_243,8,1
User_243,18,5
User_243,6,1
User_243,12,1
User_243,0,1
User_243,5,1
User_243,14,1
User_243,10,1
User_243,9,2
User_244,19,1
User_244,15,1
User_244,6,1
User_244,7,1
User_244,14,2
User_244,5,2
User_244,10,5
User_244,3,2
User_244,11,5
User_244,2,1
User_244,13,1
User_245,1,1
User_245,13,1
User_245,17,1
User_245,14,1
User_245,6,5
User_245,18,1
User_245,4,5
User_245,11,1
User_245,0,2
User_245,9,2
User_245,15,1
User_246,12,1
User_246,16,4
User_246,6,1
User_246,5,1
User_246,10,2
User_246,15,1
User_246,1,2
User_246,4,1
User_246,3,2
User_246,18,4
User_246,8,1
User_247,14,1
User_247,0,1
User_247,7,5
User_247,16,1
User_247,1,2
User_247,18,1
User_247,6,5
User_247,11,1
User_247,5,5
User_247,4,4
User_248,5,1
User_248,10,1
User_248,7,2
User_248,2,1
User_248,4,1
User_248,11,1
User_248,15,5
User_249,15,5
User_249,18,2
User_249,16,1
User_249,8,2
User_249,9,1
User_249,11,1
User_250,5,5
User_250,8,1
User_250,14,1
User_250,18,1
User_250,16,1
User_250,7,5
User_250,15,1
User_250,11,2
User_250,19,1
User_250,0,1
User_250,3,1
User_251,17,1
User_251,6,1
User_251,12,5
User_251,14,5
User_251,10,2
User_251,4,1
User_252,6,1
User_252,8,1
User_252,2,5
User_252,7,2
User_252,15,2
User_252,17,1
User_253,18,1
User_253,4,5
User_253,0,2
User_253,3,1
User_253,8,1
User_253,13,2
User_253,15,1
User_253,1,2
User_253,7,5
User_253,6,4
User_253,14,2
User_253,11,1
User_254,5,1
User_254,0,2
User_254,12,5
User_254,2,1
User_254,4,1
User_254,17,1
User_254,18,2
User_254,6,1
User_255,18,2
User_255,0,1
User_255,4,4
User_255,19,1
User_255,12,1
User_255,16,1
User_255,14,2
User_255,3,1
User_255,5,5
User_255,7,4
User_255,2,2
User_255,11,1
User_256,5,4
User_256,16,1
User_256,18,1
User_256,12,1
User_256,0,1
User_256,13,1
User_256,17,2
User_256,6,5
User_256,2,1
User_257,15,2
User_257,10,2
User_257,1,2
User_257,2,1
User_257,14,1
User_257,0,1
User_257,13,2
User_257,18,5
User_257,9,2
User_257,11,1
User_257,12,2
User_257,19,5
User_258,7,2
User_258,15,2
User_258,11,2
User_258,10,1
User_258,5,1
User_258,8,2
User_258,17,4
User_258,19,4
User_258,2,2
User_258,6,1
User_258,9,2
User_259,10,4
User_259,13,2
User_259,5,1
User_259,3,1
User_259,4,1
User_259,12,1
User_259,11,4
User_259,7,1
User_259,17,2
User_259,18,1
User_259,14,1
User_259,15,1
User_259,19,1
User_260,9,1
User_260,16,5
User_260,4,1
User_260,12,2
User_260,10,1
User_260,6,1
User_260,14,1
User_260,11,1
User_260,7,1
User_260,19,5
User_261,16,1
User_261,1,2
User_261,0,2
User_261,2,2
User_261,17,2
User_261,9,1
User_262,1,1
User_262,12,1
User_262,0,2
User_262,19,1
User_262,8,2
User_262,9,1
User_262,3,2
User_262,7,5
User_262,17,1
User_263,18,1
User_263,6,1
User_263,17,1
User_263,7,1
User_263,16,2
User_263,13,5
User_263,11,2
User_263,0,1
User_263,8,1
User_263,14,5
User_264,16,1
User_264,0,2
User_264,13,1
User_264,18,1
User_264,8,1
User_264,3,2
User_264,1,1
User_264,11,1
User_265,15,1
User_265,5,4
User_265,17,1
User_265,6,4
User_265,16,2
User_265,1,2
User_266,11,1
User_266,5,1
User_266,18,5
User_266,16,5
User_266,17,4
User_266,4,1
User_266,6,1
User_266,10,2
User_266,3,2
User_266,1,1
User_266,9,2
User_266,13,2
User_266,0,1
User_267,19,1
User_267,4,4
User_267,12,1
User_267,11,1
User_267,10,1
User_267,18,1
User_267,0,2
User_267,5,5
User_267,9,1
User_267,13,2
User_268,14,2
User_268,0,2
User_268,13,2
User_268,6,2
User_268,10,5
User_268,17,2
User_268,9,5
User_268,8,5
User_268,19,1
User_268,11,5
User_268,18,1
User_269,2,5
User_269,4,2
User_269,10,1
User_269,11,2
User_269,9,1
User_269,7,2
User_270,18,5
User_270,19,5
User_270,13,2
User_270,12,1
User_270,4,2
User_270,16,4
User_270,5,1
User_271,16,1
User_271,19,1
User_271,0,1
User_271,18,2
User_271,11,4
User_271,1,1
User_271,3,1
User_271,4,1
User_271,6,1
User_271,7,1
User_271,5,1
User_271,9,4
User_271,14,1
User_272,9,1
User_272,5,2
User_272,13,1
User_272,10,2
User_272,8,2
User_272,11,2
User_272,4,1
User_272,16,2
User_272,3,5
User_272,14,2
User_272,1,5
User_272,7,1
User_272,2,5
User_273,15,1
User_273,13,2
User_273,19,1
User_273,14,2
User_273,3,5
User_273,4,2
User_273,11,2
User_273,17,1
User_273,16,2
User_273,8,1
User_273,0,5
User_273,9,1
User_273,10,2
User_274,17,1
User_274,13,2
User_274,19,2
User_274,4,1
User_274,1,1
User_274,8,5
User_274,11,4
User_274,18,1
User_275,15,5
User_275,19,1
User_275,5,1
User_275,0,1
User_275,3,1
User_275,13,5
User_275,6,1
User_275,12,5
User_275,14,5
User_275,18,1
User_276,1,1
User_276,12,5
User_276,18,2
User_276,6,1
User_276,10,1
User_276,11,1
User_276,16,1
User_277,17,5
User_277,2,1
User_277,18,5
User_277,4,1
User_277,9,1
User_277,13,1
User_277,3,1
User_277,16,4
User_277,1,1
User_277,12,1
User_277,15,1
User_277,19,4
User_278,13,5
User_278,18,2
User_278,2,2
User_278,17,2
User_278,11,1
User_278,9,1
User_278,12,5
User_278,6,1
User_278,3,2
User_278,7,1
User_278,0,1
User_279,13,1
User_279,5,1
User_279,14,1
User_279,1,1
User_279,2,2
User_279,19,2
User_279,0,2
User_279,18,1
User_279,10,5
User_279,7,1
User_279,6,1
User_279,9,5
User_279,15,1
User_280,13,4
User_280,1,2
User_280,7,1
User_280,10,1
User_280,11,1
User_280,6,2
User_280,2,2
User_280,3,2
User_280,4,2
User_280,16,1
User_280,18,1
User_281,14,1
User_281,3,1
User_281,7,1
User_281,10,1
User_281,1,1
User_281,0,1
User_281,18,5
User_282,16,1
User_282,19,2
User_282,11,5
User_282,2,2
User_282,8,4
User_282,3,1
User_282,18,2
User_282,10,5
User_282,6,2
User_282,14,1
User_282,4,2
User_283,8,1
User_283,5,1
User_283,2,5
User_283,18,1
User_283,1,4
User_283,15,1
User_283,3,4
User_284,9,2
User_284,1,5
User_284,17,1
User_284,0,5
User_284,15,2
User_284,4,1
User_284,14,1
User_284,8,2
User_284,5,1
User_284,18,2
User_284,6,1
User_285,16,1
User_285,4,4
User_285,1,2
User_285,14,1
User_285,10,2
User_285,18,2
User_285,9,1
User_285,3,1
User_285,15,1
User_285,8,1
User_286,5,2
User_286,14,5
User_286,19,1
User_286,8,2
User_286,9,1
User_286,18,1
User_286,4,1
User_286,15,5
User_286,3,2
User_287,5,5
User_287,1,2
User_287,7,5
User_287,6,5
User_287,10,1
User_287,8,1
User_287,9,2
User_287,18,1
User_287,13,2
User_287,3,1
User_287,0,2
User_288,17,1
User_288,0,1
User_288,12,2
User_288,15,1
User_288,7,5
User_288,16,1
User_288,5,5
User_288,3,2
User_288,19,1
User_288,10,1
User_289,12,1
User_289,3,1
User_289,11,2
User_289,17,5
User_289,15,1
User_289,4,1
User_289,6,1
User_290,0,1
User_290,17,1
User_290,11,5
User_290,12,1
User_290,4,1
User_290,6,1
User_290,2,1
User_290,18,1
User_290,9,5
User_290,5,1
User_290,8,5
User_291,5,4
User_291,12,1
User_291,18,2
User_291,17,1
User_291,7,4
User_291,9,1
User_291,13,1
User_291,0,1
User_291,10,1
User_291,16,1
User_291,2,1
User_291,4,5
User_291,14,1
User_292,10,1
User_292,0,1
User_292,8,1
User_292,7,1
User_292,14,4
User_292,19,1
User_293,12,2
User_293,13,2
User_293,4,1
User_293,19,2
User_293,5,1
User_293,9,1
User_293,17,2
User_293,16,1
User_293,3,4
User_294,5,1
User_294,13,2
User_294,7,1
User_294,11,5
User_294,12,1
User_294,1,2
User_294,8,5
User_294,0,2
User_294,17,1
User_294,14,1
User_295,18,2
User_295,16,2
User_295,7,1
User_295,3,5
User_295,0,4
User_295,6,1
User_295,12,2
User_295,13,1
User_295,15,1
User_296,10,1
User_296,17,1
User_296,14,5
User_296,6,1
User_296,3,1
User_296,1,1
User_296,11,1
User_296,8,2
User_296,2,1
User_296,9,1
User_297,7,4
User_297,18,1
User_297,9,2
User_297,0,1
User_297,19,1
User_297,1,1
User_298,11,1
User_298,18,1
User_298,15,5
User_298,17,1
User_298,8,1
User_298,6,1
User_298,10,2
User_298,7,1
User_298,0,1
User_298,19,2
User_298,4,1
User_298,2,1
User_298,5,1
User_299,18,1
User_299,1,2
User_299,10,1
User_299,17,1
User_299,11,2
User_299,5,1
User_299,3,2
User_299,8,1
User_299,4,1
User_299,2,1
User_299,16,1
User_299,7,1
User_299,6,1
